Date,Pageviews
2024-01-14,28
2024-01-15,58
2024-01-16,78
2024-01-17,90
2024-01-18,69
2024-01-19,70
2024-01-20,63
2024-01-21,30
2024-01-22,84
2024-01-23,98
2024-01-24,85
2024-01-25,82
2024-01-26,40
2024-01-27,47
2024-01-28,27
2024-01-29,83
2024-01-30,103
2024-01-31,107
2024-02-01,48
2024-02-02,52
2024-02-03,27
2024-02-04,23
2024-02-05,51
2024-02-06,67
2024-02-07,65
2024-02-08,48
2024-02-09,54
2024-02-10,38
2024-02-11,34
2024-02-12,75
2024-02-13,76
2024-02-14,85
2024-02-15,60
2024-02-16,55
2024-02-17,40
2024-02-18,30
2024-02-19,52
2024-02-20,69
2024-02-21,71
2024-02-22,67
2024-02-23,50
2024-02-24,25
2024-02-25,32
2024-02-26,72
2024-02-27,92
2024-02-28,79
2024-02-29,75
2024-03-01,134
2024-03-02,45
2024-03-03,49
2024-03-04,66
2024-03-05,74
2024-03-06,111
2024-03-07,82
2024-03-08,81
2024-03-09,35
2024-03-10,32
2024-03-11,74
2024-03-12,80
2024-03-13,65
