Date,Pageviews
2024-01-14,92
2024-01-15,79
2024-01-16,127
2024-01-17,107
2024-01-18,131
2024-01-19,142
2024-01-20,70
2024-01-21,145
2024-01-22,174
2024-01-23,112
2024-01-24,129
2024-01-25,178
2024-01-26,97
2024-01-27,90
2024-01-28,57
2024-01-29,90
2024-01-30,175
2024-01-31,145
2024-02-01,100
2024-02-02,98
2024-02-03,67
2024-02-04,59
2024-02-05,120
2024-02-06,155
2024-02-07,120
2024-02-08,124
2024-02-09,98
2024-02-10,90
2024-02-11,73
2024-02-12,120
2024-02-13,103
2024-02-14,105
2024-02-15,100
2024-02-16,104
2024-02-17,66
2024-02-18,89
2024-02-19,68
2024-02-20,100
2024-02-21,98
2024-02-22,93
2024-02-23,84
2024-02-24,91
2024-02-25,77
2024-02-26,117
2024-02-27,133
2024-02-28,117
2024-02-29,114
2024-03-01,100
2024-03-02,91
2024-03-03,86
2024-03-04,105
2024-03-05,135
2024-03-06,142
2024-03-07,151
2024-03-08,114
2024-03-09,96
2024-03-10,99
2024-03-11,132
2024-03-12,152
2024-03-13,125
