Date,Pageviews
2024-01-14,83
2024-01-15,109
2024-01-16,93
2024-01-17,99
2024-01-18,124
2024-01-19,121
2024-01-20,65
2024-01-21,76
2024-01-22,135
2024-01-23,122
2024-01-24,135
2024-01-25,133
2024-01-26,106
2024-01-27,81
2024-01-28,72
2024-01-29,112
2024-01-30,120
2024-01-31,133
2024-02-01,101
2024-02-02,129
2024-02-03,72
2024-02-04,70
2024-02-05,78
2024-02-06,106
2024-02-07,103
2024-02-08,95
2024-02-09,95
2024-02-10,69
2024-02-11,59
2024-02-12,87
2024-02-13,109
2024-02-14,92
2024-02-15,94
2024-02-16,97
2024-02-17,65
2024-02-18,76
2024-02-19,92
2024-02-20,108
2024-02-21,102
2024-02-22,118
2024-02-23,91
2024-02-24,79
2024-02-25,82
2024-02-26,100
2024-02-27,122
2024-02-28,94
2024-02-29,96
2024-03-01,65
2024-03-02,83
2024-03-03,61
2024-03-04,93
2024-03-05,93
2024-03-06,118
2024-03-07,93
2024-03-08,89
2024-03-09,86
2024-03-10,61
2024-03-11,52
2024-03-12,90
2024-03-13,92
