Date,Pageviews
2024-01-14,9197
2024-01-15,4824
2024-01-16,2458
2024-01-17,2381
2024-01-18,2208
2024-01-19,2234
2024-01-20,2519
2024-01-21,2396
2024-01-22,2738
2024-01-23,2856
2024-01-24,3946
2024-01-25,3530
2024-01-26,3222
2024-01-27,4017
2024-01-28,3036
2024-01-29,3731
2024-01-30,3278
2024-01-31,3238
2024-02-01,3180
2024-02-02,3885
2024-02-03,2951
2024-02-04,2948
2024-02-05,3606
2024-02-06,3154
2024-02-07,2909
2024-02-08,6588
2024-02-09,4389
2024-02-10,4216
2024-02-11,3944
2024-02-12,4474
2024-02-13,5815
2024-02-14,4350
2024-02-15,5593
2024-02-16,3778
2024-02-17,3424
2024-02-18,3740
2024-02-19,4789
2024-02-20,5556
2024-02-21,5411
2024-02-22,5757
2024-02-23,5072
2024-02-24,4189
2024-02-25,3779
2024-02-26,2906
2024-02-27,3633
2024-02-28,4545
2024-02-29,4516
2024-03-01,4215
2024-03-02,3442
2024-03-03,2890
2024-03-04,3656
2024-03-05,5309
2024-03-06,3326
2024-03-07,3442
2024-03-08,4946
2024-03-09,4967
2024-03-10,3958
2024-03-11,3538
2024-03-12,4370
2024-03-13,3323
