Date,Pageviews
2024-01-14,96
2024-01-15,90
2024-01-16,117
2024-01-17,87
2024-01-18,93
2024-01-19,78
2024-01-20,75
2024-01-21,99
2024-01-22,94
2024-01-23,98
2024-01-24,113
2024-01-25,80
2024-01-26,78
2024-01-27,79
2024-01-28,104
2024-01-29,135
2024-01-30,114
2024-01-31,87
2024-02-01,92
2024-02-02,222
2024-02-03,218
2024-02-04,137
2024-02-05,134
2024-02-06,134
2024-02-07,116
2024-02-08,100
2024-02-09,112
2024-02-10,99
2024-02-11,101
2024-02-12,139
2024-02-13,105
2024-02-14,103
2024-02-15,107
2024-02-16,69
2024-02-17,95
2024-02-18,99
2024-02-19,113
2024-02-20,95
2024-02-21,96
2024-02-22,91
2024-02-23,86
2024-02-24,74
2024-02-25,99
2024-02-26,97
2024-02-27,93
2024-02-28,103
2024-02-29,87
2024-03-01,110
2024-03-02,97
2024-03-03,100
2024-03-04,118
2024-03-05,79
2024-03-06,73
2024-03-07,94
2024-03-08,84
2024-03-09,89
2024-03-10,92
2024-03-11,84
2024-03-12,84
2024-03-13,119
