Date,Pageviews
2024-01-14,81
2024-01-15,90
2024-01-16,122
2024-01-17,141
2024-01-18,130
2024-01-19,95
2024-01-20,94
2024-01-21,96
2024-01-22,129
2024-01-23,92
2024-01-24,98
2024-01-25,116
2024-01-26,92
2024-01-27,101
2024-01-28,90
2024-01-29,130
2024-01-30,107
2024-01-31,102
2024-02-01,89
2024-02-02,90
2024-02-03,78
2024-02-04,70
2024-02-05,97
2024-02-06,77
2024-02-07,99
2024-02-08,131
2024-02-09,106
2024-02-10,96
2024-02-11,84
2024-02-12,76
2024-02-13,100
2024-02-14,96
2024-02-15,100
2024-02-16,79
2024-02-17,78
2024-02-18,90
2024-02-19,100
2024-02-20,93
2024-02-21,105
2024-02-22,88
2024-02-23,113
2024-02-24,65
2024-02-25,65
2024-02-26,84
2024-02-27,91
2024-02-28,76
2024-02-29,73
2024-03-01,92
2024-03-02,80
2024-03-03,84
2024-03-04,122
2024-03-05,98
2024-03-06,83
2024-03-07,84
2024-03-08,72
2024-03-09,58
2024-03-10,94
2024-03-11,81
2024-03-12,78
2024-03-13,98
