Date,Pageviews
2024-01-14,85
2024-01-15,101
2024-01-16,85
2024-01-17,102
2024-01-18,98
2024-01-19,81
2024-01-20,82
2024-01-21,103
2024-01-22,85
2024-01-23,76
2024-01-24,114
2024-01-25,89
2024-01-26,83
2024-01-27,90
2024-01-28,66
2024-01-29,79
2024-01-30,67
2024-01-31,93
2024-02-01,69
2024-02-02,104
2024-02-03,72
2024-02-04,87
2024-02-05,71
2024-02-06,102
2024-02-07,89
2024-02-08,87
2024-02-09,93
2024-02-10,68
2024-02-11,66
2024-02-12,75
2024-02-13,73
2024-02-14,75
2024-02-15,73
2024-02-16,94
2024-02-17,79
2024-02-18,90
2024-02-19,82
2024-02-20,74
2024-02-21,88
2024-02-22,116
2024-02-23,76
2024-02-24,94
2024-02-25,86
2024-02-26,79
2024-02-27,94
2024-02-28,83
2024-02-29,96
2024-03-01,108
2024-03-02,97
2024-03-03,95
2024-03-04,114
2024-03-05,101
2024-03-06,127
2024-03-07,136
2024-03-08,87
2024-03-09,88
2024-03-10,106
2024-03-11,103
2024-03-12,82
2024-03-13,88
