Date,Pageviews
2024-01-14,81
2024-01-15,79
2024-01-16,92
2024-01-17,115
2024-01-18,103
2024-01-19,109
2024-01-20,94
2024-01-21,81
2024-01-22,109
2024-01-23,91
2024-01-24,114
2024-01-25,103
2024-01-26,82
2024-01-27,77
2024-01-28,75
2024-01-29,85
2024-01-30,87
2024-01-31,113
2024-02-01,99
2024-02-02,93
2024-02-03,76
2024-02-04,74
2024-02-05,96
2024-02-06,102
2024-02-07,119
2024-02-08,114
2024-02-09,93
2024-02-10,99
2024-02-11,109
2024-02-12,107
2024-02-13,91
2024-02-14,96
2024-02-15,91
2024-02-16,82
2024-02-17,70
2024-02-18,84
2024-02-19,95
2024-02-20,98
2024-02-21,96
2024-02-22,111
2024-02-23,92
2024-02-24,62
2024-02-25,81
2024-02-26,101
2024-02-27,118
2024-02-28,112
2024-02-29,103
2024-03-01,70
2024-03-02,59
2024-03-03,90
2024-03-04,93
2024-03-05,99
2024-03-06,104
2024-03-07,101
2024-03-08,90
2024-03-09,72
2024-03-10,106
2024-03-11,111
2024-03-12,106
2024-03-13,121
