Date,Pageviews
2024-01-14,60
2024-01-15,50
2024-01-16,180
2024-01-17,110
2024-01-18,115
2024-01-19,104
2024-01-20,51
2024-01-21,62
2024-01-22,89
2024-01-23,67
2024-01-24,105
2024-01-25,89
2024-01-26,76
2024-01-27,48
2024-01-28,52
2024-01-29,71
2024-01-30,104
2024-01-31,77
2024-02-01,69
2024-02-02,69
2024-02-03,33
2024-02-04,54
2024-02-05,66
2024-02-06,87
2024-02-07,66
2024-02-08,72
2024-02-09,181
2024-02-10,100
2024-02-11,79
2024-02-12,125
2024-02-13,111
2024-02-14,95
2024-02-15,89
2024-02-16,64
2024-02-17,52
2024-02-18,45
2024-02-19,74
2024-02-20,59
2024-02-21,58
2024-02-22,63
2024-02-23,68
2024-02-24,44
2024-02-25,52
2024-02-26,72
2024-02-27,61
2024-02-28,73
2024-02-29,94
2024-03-01,95
2024-03-02,40
2024-03-03,40
2024-03-04,81
2024-03-05,70
2024-03-06,90
2024-03-07,76
2024-03-08,66
2024-03-09,62
2024-03-10,50
2024-03-11,58
2024-03-12,148
2024-03-13,104
