Date,Pageviews
2024-01-14,75
2024-01-15,86
2024-01-16,96
2024-01-17,105
2024-01-18,57
2024-01-19,63
2024-01-20,54
2024-01-21,49
2024-01-22,61
2024-01-23,65
2024-01-24,79
2024-01-25,76
2024-01-26,52
2024-01-27,51
2024-01-28,42
2024-01-29,68
2024-01-30,72
2024-01-31,61
2024-02-01,62
2024-02-02,68
2024-02-03,39
2024-02-04,23
2024-02-05,64
2024-02-06,63
2024-02-07,59
2024-02-08,73
2024-02-09,56
2024-02-10,48
2024-02-11,59
2024-02-12,98
2024-02-13,122
2024-02-14,130
2024-02-15,117
2024-02-16,130
2024-02-17,107
2024-02-18,77
2024-02-19,92
2024-02-20,67
2024-02-21,82
2024-02-22,76
2024-02-23,61
2024-02-24,59
2024-02-25,48
2024-02-26,79
2024-02-27,61
2024-02-28,83
2024-02-29,52
2024-03-01,59
2024-03-02,50
2024-03-03,37
2024-03-04,88
2024-03-05,82
2024-03-06,80
2024-03-07,74
2024-03-08,51
2024-03-09,44
2024-03-10,72
2024-03-11,63
2024-03-12,74
2024-03-13,81
