Date,Pageviews
2024-01-14,61
2024-01-15,72
2024-01-16,111
2024-01-17,105
2024-01-18,95
2024-01-19,64
2024-01-20,46
2024-01-21,30
2024-01-22,78
2024-01-23,82
2024-01-24,84
2024-01-25,75
2024-01-26,80
2024-01-27,40
2024-01-28,36
2024-01-29,84
2024-01-30,86
2024-01-31,83
2024-02-01,58
2024-02-02,58
2024-02-03,24
2024-02-04,39
2024-02-05,60
2024-02-06,59
2024-02-07,68
2024-02-08,70
2024-02-09,50
2024-02-10,33
2024-02-11,46
2024-02-12,53
2024-02-13,73
2024-02-14,47
2024-02-15,59
2024-02-16,52
2024-02-17,25
2024-02-18,33
2024-02-19,52
2024-02-20,69
2024-02-21,70
2024-02-22,57
2024-02-23,58
2024-02-24,40
2024-02-25,37
2024-02-26,76
2024-02-27,70
2024-02-28,65
2024-02-29,65
2024-03-01,50
2024-03-02,42
2024-03-03,34
2024-03-04,59
2024-03-05,55
2024-03-06,59
2024-03-07,63
2024-03-08,53
2024-03-09,24
2024-03-10,47
2024-03-11,71
2024-03-12,93
2024-03-13,86
