Date,Pageviews
2024-01-14,112
2024-01-15,118
2024-01-16,118
2024-01-17,144
2024-01-18,99
2024-01-19,124
2024-01-20,169
2024-01-21,132
2024-01-22,117
2024-01-23,119
2024-01-24,125
2024-01-25,107
2024-01-26,106
2024-01-27,89
2024-01-28,101
2024-01-29,84
2024-01-30,221
2024-01-31,134
2024-02-01,112
2024-02-02,107
2024-02-03,122
2024-02-04,123
2024-02-05,97
2024-02-06,79
2024-02-07,84
2024-02-08,107
2024-02-09,89
2024-02-10,115
2024-02-11,105
2024-02-12,102
2024-02-13,106
2024-02-14,83
2024-02-15,101
2024-02-16,106
2024-02-17,115
2024-02-18,114
2024-02-19,100
2024-02-20,90
2024-02-21,93
2024-02-22,80
2024-02-23,88
2024-02-24,107
2024-02-25,115
2024-02-26,130
2024-02-27,77
2024-02-28,89
2024-02-29,106
2024-03-01,99
2024-03-02,150
2024-03-03,106
2024-03-04,98
2024-03-05,100
2024-03-06,86
2024-03-07,119
2024-03-08,74
2024-03-09,103
2024-03-10,89
2024-03-11,84
2024-03-12,112
2024-03-13,78
